1.91253644314869,1.35236748821684,0,-1.35236748821684
1.76695327500701,1.76695327500701,0.73189601058746,-0.73189601058746
1.35236748821684,1.91253644314869,1.35236748821684,0
0.73189601058746,1.76695327500701,1.76695327500701,0.73189601058746
0,1.35236748821684,1.91253644314869,1.35236748821684
-0.73189601058746,0.73189601058746,1.76695327500701,1.76695327500701
-1.35236748821684,0,1.35236748821684,1.91253644314869
-1.76695327500701,-0.73189601058746,0.73189601058746,1.76695327500701
-1.91253644314869,-1.35236748821684,0,1.35236748821684
-1.76695327500701,-1.76695327500701,-0.73189601058746,0.73189601058746
-1.35236748821684,-1.91253644314869,-1.35236748821684,0
-0.73189601058746,-1.76695327500701,-1.76695327500701,-0.73189601058746
0,-1.35236748821684,-1.91253644314869,-1.35236748821684
0.73189601058746,-0.73189601058746,-1.76695327500701,-1.76695327500701
1.35236748821684,0,-1.35236748821684,-1.91253644314869
1.76695327500701,0.73189601058746,-0.73189601058746,-1.76695327500701
